cenario_id,cenario,dssat_run,data,dia_safra,decisao_dssat,decisao_hydros_historico,decisao_hydros_instantaneo,concordancia_historico,concordancia_instantaneo,mesma_decisao_hydros,confianca_historico,confianca_instantaneo,conflito_historico,conflito_instantaneo,revisao_humana_historico,revisao_humana_instantaneo,motivos_revisao_historico,motivos_revisao_instantaneo,avisos_governanca_historico,avisos_governanca_instantaneo,status_aps_historico,status_aps_instantaneo,compatibilidade_aps_historico,compatibilidade_aps_instantaneo,peso_efetivo_aps_historico,peso_efetivo_aps_instantaneo,decisao_sem_aps_historico,decisao_sem_aps_instantaneo,dependencia_material_aps_historico,dependencia_material_aps_instantaneo,score_historico,score_instantaneo,umidade_solo_pct,agua_disponivel_mm,irrigacao_dssat_mm,estresse_dssat_original,estresse_hydros,produtividade_kg_ha,ehc_historico,earg_historico,eaps_historico,ehc_instantaneo,earg_instantaneo,eaps_instantaneo
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/22,96,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.343,0.3441,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.541346,0.541346,0.276513,0.351683,manter_irrigacao,manter_irrigacao,False,False,1.8667,1.5333,10.7,155,0.0,0.0,baixo,0,moderado,moderado,moderado,baixo,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/23,97,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3375,0.3499,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.527885,0.500962,0.279982,0.327079,manter_irrigacao,manter_irrigacao,False,False,1.8667,1.9333,10.5,153,0.0,0.0,baixo,0,moderado,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/24,98,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3243,0.3273,0.3333,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.514423,0.500962,0.350622,0.334017,manter_irrigacao,manter_irrigacao,False,False,1.5333,1.5333,13.2,179,0.0,0.0,baixo,0,baixo,moderado,moderado,baixo,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/25,99,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3301,0.3446,0.3333,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.514423,0.4875,0.359198,0.317891,manter_irrigacao,manter_irrigacao,False,False,1.5333,1.9333,13.0,180,0.0,0.0,baixo,0,baixo,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/26,100,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3307,0.3335,0.3333,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.527885,0.527885,0.36001,0.344017,manter_irrigacao,manter_irrigacao,False,False,1.5333,1.5333,15.4,220,0.0,0.0,baixo,0,baixo,moderado,moderado,baixo,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/27,101,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3609,0.3477,0.3333,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,parcialmente_fora_dominio,fora_dominio,0.554808,0.541346,0.355472,0.356824,manter_irrigacao,manter_irrigacao,False,False,1.9333,1.5333,15.0,220,0.0,0.0,baixo,0,moderado,moderado,moderado,baixo,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/28,102,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3839,0.353,0.3333,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.541346,0.527885,0.319998,0.332049,manter_irrigacao,manter_irrigacao,False,False,1.9333,1.9333,12.7,191,0.0,0.0,baixo,0,moderado,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/29,103,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3298,0.3299,0.3333,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.514423,0.514423,0.347167,0.338211,manter_irrigacao,manter_irrigacao,False,False,1.9333,1.5333,16.1,240,0.0,0.0,baixo,0,moderado,moderado,moderado,baixo,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/09/30,104,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3475,0.3475,0.6667,0.3333,True,False,decisao_dependente_de_aps_fora_do_dominio,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio | aps_alterou_a_decisao_no_teste_contrafactual,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.541346,0.514423,0.268411,0.322997,iniciar_irrigacao,manter_irrigacao,True,False,2.2667,1.9333,13.7,212,0.0,0.0,baixo,0,alto,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/01,105,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3362,0.3515,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.541346,0.514423,0.287503,0.329659,manter_irrigacao,manter_irrigacao,False,False,1.8667,1.9333,12.9,198,0.0,0.0,baixo,0,moderado,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/02,106,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3498,0.3597,0.6667,0.3333,True,False,decisao_dependente_de_aps_fora_do_dominio,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio | aps_alterou_a_decisao_no_teste_contrafactual,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.541346,0.514423,0.274544,0.315909,iniciar_irrigacao,manter_irrigacao,True,False,2.2667,1.9333,11.3,174,0.0,0.0,baixo,0,alto,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/03,107,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3442,0.3597,0.6667,0.3333,True,False,decisao_dependente_de_aps_fora_do_dominio,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio | aps_alterou_a_decisao_no_teste_contrafactual,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.541346,0.514423,0.266622,0.315909,iniciar_irrigacao,manter_irrigacao,True,False,2.2667,1.9333,10.5,161,0.0,0.0,baixo,0,alto,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/04,108,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3513,0.3428,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.248388,0.314639,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,10.0,155,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/05,109,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3693,0.3543,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.242777,0.306021,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,9.5,149,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/06,110,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3541,0.341,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.253494,0.311356,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,9.3,145,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/07,111,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3536,0.341,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.252069,0.311356,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,9.0,141,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/08,112,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3723,0.341,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.244284,0.311356,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,8.8,138,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/09,113,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3527,0.341,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.249201,0.311356,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,8.6,134,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/10,114,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3513,0.341,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.248388,0.311356,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,8.4,131,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/11,115,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3528,0.3442,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.514423,0.500962,0.253371,0.317227,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,8.3,128,0.0,0.124,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/12,116,iniciar_irrigacao,manter_irrigacao,manter_irrigacao,False,False,True,0.3937,0.3701,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.514423,0.500962,0.235096,0.298653,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,8.0,124,0.0,0.368,moderado,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/13,117,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3501,0.3384,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.500962,0.4875,0.244021,0.306372,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,7.9,122,0.0,0.0,baixo,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/14,118,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3498,0.3374,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.4875,0.4875,0.240491,0.301034,manter_irrigacao,manter_irrigacao,False,False,2.2667,1.9333,7.8,120,0.0,0.105,baixo,0,alto,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/15,119,iniciar_irrigacao,iniciar_irrigacao,manter_irrigacao,True,False,False,0.3752,0.3583,0.6667,0.3333,True,False,baixa_confianca_para_intervencao | conflito_na_recomendacao_de_intervencao,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.474038,0.460577,0.221031,0.275069,iniciar_irrigacao,manter_irrigacao,False,False,2.5667,1.9333,7.7,118,0.0,0.448,moderado,0,alto,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/16,120,iniciar_irrigacao,manter_irrigacao,manter_irrigacao,False,False,True,0.3645,0.3583,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.460577,0.460577,0.22066,0.275069,manter_irrigacao,manter_irrigacao,False,False,2.1667,1.9333,7.6,116,0.0,0.373,moderado,0,moderado,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/17,121,iniciar_irrigacao,iniciar_irrigacao,manter_irrigacao,True,False,False,0.3782,0.3594,0.6667,0.3333,True,False,baixa_confianca_para_intervencao | conflito_na_recomendacao_de_intervencao,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.474038,0.474038,0.21818,0.277681,iniciar_irrigacao,manter_irrigacao,False,False,2.5667,1.9333,7.5,114,0.0,0.469,moderado,0,alto,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/18,122,iniciar_irrigacao,iniciar_irrigacao,manter_irrigacao,True,False,False,0.3782,0.3619,0.6667,0.3333,True,False,baixa_confianca_para_intervencao | conflito_na_recomendacao_de_intervencao,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.474038,0.4875,0.21818,0.283332,iniciar_irrigacao,manter_irrigacao,False,False,2.5667,1.9333,7.4,112,0.0,0.333,moderado,0,alto,alto,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/19,123,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3543,0.3378,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.474038,0.474038,0.233924,0.30177,manter_irrigacao,manter_irrigacao,False,False,1.8667,1.9333,7.3,111,0.0,0.11,baixo,0,moderado,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/20,124,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.354,0.3391,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.474038,0.4875,0.232522,0.304384,manter_irrigacao,manter_irrigacao,False,False,1.8667,1.9333,7.3,110,0.0,0.104,baixo,0,moderado,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/21,125,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.348,0.3349,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.460577,0.460577,0.233048,0.295735,manter_irrigacao,manter_irrigacao,False,False,2.2667,1.9333,7.2,109,0.0,0.128,baixo,0,alto,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/22,126,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3486,0.3391,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.474038,0.4875,0.235413,0.304384,manter_irrigacao,manter_irrigacao,False,False,2.2667,1.9333,7.2,108,0.0,0.0,baixo,0,alto,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/23,127,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.348,0.3349,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.460577,0.460577,0.233048,0.295735,manter_irrigacao,manter_irrigacao,False,False,2.2667,1.9333,7.1,108,0.0,0.0,baixo,0,alto,moderado,moderado,moderado,moderado,moderado
sem_irrigacao_run_2,sem_irrigacao,2,1979/10/24,128,manter_irrigacao,manter_irrigacao,manter_irrigacao,True,True,True,0.3483,0.3466,0.6667,0.3333,False,False,,,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,confianca_global_baixa | alerta_interno_do_aiec | aps_fora_ou_parcialmente_fora_do_dominio,fora_dominio,fora_dominio,0.460577,0.500962,0.234432,0.318504,manter_irrigacao,manter_irrigacao,False,False,2.2667,1.9333,7.1,107,0.0,0.0,baixo,3061,alto,moderado,moderado,moderado,moderado,moderado
